order_id,review_comment_title,review_comment_message,message_ko,title_ko,review_creation_date,review_answer_timestamp,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,is_delayed,total_delivery_time,order_purchase,order_delivered,order_estimated,survey_sent,review_answered,days_order_to_answer,days_delivery_to_answer,days_survey_to_answer,complaint_types_str,complaint_types,days_from_estimated,estimated_group,days_order_to_review,expected_delivery_days,category
b1b6c6679301e883c54342f1610a5360,,Comprei Rosa com Braços Brancos e entregam toda Preta ?,White Arms와 함께 핑크를 구입했는데 모두 검정색으로 배송되나요?,,2018-02-24 00:00:00,2018-02-25 02:46:18,2018-01-27 19:08:43,2018-02-23 19:43:08,2018-03-12,0,27,2018-01-27 19:08:43,2018-02-23 19:43:08,2018-03-12,2018-02-24 00:00:00,2018-02-25 02:46:18,28,1,1,수량 불일치,['수량 불일치'],-15,예상일 7일+ 전,28,43,중간
82171257a2cb92f1a042bbca64864a08,,"OS PRODUTOS ANUNCIADOS NÃO CORRESPONDEM AS IMAGENS APRESENTADAS EM SUA DIVULGAÇÃO,PRODUTOS DE PÉSSIMA QUALIDADE, NÃO GOSTEI.",광고된 제품은 광고에 표시된 이미지와 일치하지 않습니다. 품질이 좋지 않은 제품이 마음에 들지 않았습니다.,,2018-03-17 00:00:00,2018-03-20 11:17:13,2018-02-28 12:33:09,2018-03-16 15:19:34,2018-03-29,0,16,2018-02-28 12:33:09,2018-03-16 15:19:34,2018-03-29,2018-03-17 00:00:00,2018-03-20 11:17:13,19,3,3,"제품 불일치, 제품 품질","['제품 불일치', '제품 품질']",-9,예상일 7일+ 전,19,28,중간
0d4a3f1765974c4b0f1f07bb6ce1bda3,Decepção,"A compra feita em janeiro, não entregue, agora, com restituição do valor através de voucher, nada de entregar.",1월에 구매했는데 배송이 안되어 지금은 바우처로 금액을 환불받고 배송이 안되네요.,기만,2018-05-02 00:00:00,2018-05-03 01:12:39,2018-04-26 09:49:05,2018-05-01 00:42:29,2018-05-11,0,4,2018-04-26 09:49:05,2018-05-01 00:42:29,2018-05-11,2018-05-02 00:00:00,2018-05-03 01:12:39,6,2,1,환불/반품,['환불/반품'],-8,예상일 7일+ 전,6,14,진짜 조급
ee07e83c0d2cc891e7ff4f5472475ffc,Entregaram somente uma un,Entre somente uma unidade do spray quando foi comprado é pago duas unidades. Na nota fiscal constam duas unidades. Preciso ser ressarcido do valor referente a 1 unidade do spray.,구매 시 스프레이 1개만 입력하시면 2개 단위로 결제됩니다. 송장에는 두 개의 단위가 표시됩니다. 스프레이 1개에 해당하는 금액을 환불 받아야 합니다.,딱 한개만 배달됐어요,2018-06-02 00:00:00,2018-06-02 22:52:43,2018-05-15 15:10:39,2018-06-01 19:07:50,2018-06-04,0,17,2018-05-15 15:10:39,2018-06-01 19:07:50,2018-06-04,2018-06-02 00:00:00,2018-06-02 22:52:43,18,1,0,"수량 불일치, 환불/반품","['수량 불일치', '환불/반품']",-2,예상일 1-3일 전,18,19,중간
51ec62622b0b1e86fc4a3098424576ea,,Na nota veio 2 unidades recebi 1uma apenas,"메모에는 2개 단위로 왔는데, 1개만 받았습니다.",,2018-05-12 00:00:00,2018-05-13 00:37:06,2018-05-02 15:25:10,2018-05-11 21:11:52,2018-06-05,0,9,2018-05-02 15:25:10,2018-05-11 21:11:52,2018-06-05,2018-05-12 00:00:00,2018-05-13 00:37:06,10,1,1,수량 불일치,['수량 불일치'],-23,예상일 7일+ 전,10,33,중간
cc2ce6ac5707f22bfdf4b6c8d086230d,,Ainda não recebi. Como faço?,아직 받지 못했습니다. 어떻게 해야 하나요?,,2017-03-16 00:00:00,2017-03-17 10:43:40,2017-02-22 23:49:42,2017-03-15 13:09:39,2017-04-07,0,20,2017-02-22 23:49:42,2017-03-15 13:09:39,2017-04-07,2017-03-16 00:00:00,2017-03-17 10:43:40,22,1,1,배송 미수령,['배송 미수령'],-21,예상일 7일+ 전,22,43,중간
83cbab9daaf549182de4705ab0ca54ed,,"Recebi o produto errado, fiz o estorno e depois de um mês ainda não recei meu dinheiro de volta.",잘못된 제품을 받았고 환불을 했는데 한달이 지나도 여전히 돈을 돌려받지 못했습니다.,,2017-03-09 00:00:00,2017-04-06 19:21:40,2017-02-19 12:50:41,2017-03-08 14:53:57,2017-04-12,0,17,2017-02-19 12:50:41,2017-03-08 14:53:57,2017-04-12,2017-03-09 00:00:00,2017-04-06 19:21:40,46,29,28,"배송 미수령, 제품 불일치, 환불/반품","['배송 미수령', '제품 불일치', '환불/반품']",-6,예상일 4-7일 전,46,51,정당한 불만
5474faa7029031dfd837567d8f48ce5f,,"Disseram que entregaram meu pedido em 30///2017 e não entregaram, quero meu dinheiro de volta.",그들은 내 주문을 2017년///30일에 배송했다고 말했는데 배송하지 않았습니다. 환불을 원합니다.,,2017-12-01 00:00:00,2017-12-01 12:54:18,2017-11-22 13:41:21,2017-11-30 21:22:04,2017-12-04,0,8,2017-11-22 13:41:21,2017-11-30 21:22:04,2017-12-04,2017-12-01 00:00:00,2017-12-01 12:54:18,8,0,0,환불/반품,['환불/반품'],-3,예상일 1-3일 전,8,11,중간
0bd044f3b358bb88951e3ea66eadcc70,,"Depois dessa compra meu cartão foi clonado. Estou muito chateada!
",이번 구매 후 내 카드가 복제되었습니다. 나는 매우 화가 났어요!,,2017-09-27 00:00:00,2017-10-01 12:40:27,2017-09-13 11:34:35,2017-09-26 16:11:37,2017-10-04,0,13,2017-09-13 11:34:35,2017-09-26 16:11:37,2017-10-04,2017-09-27 00:00:00,2017-10-01 12:40:27,18,4,4,기타,['기타'],-3,예상일 1-3일 전,18,20,중간
3ed6a9a1b212121d7c0fde10bc8a65f2,,A cadeira veio suja com a borracha da lateral soltando é muito frágil comprei pra minha filha de 8 anos usar pra adulto não serve. Arrependida pela compra queria meu dinheiro de volta.,의자가 더러워진 상태로 도착했고 옆면의 고무가 헐거워서 매우 깨지기 쉽습니다. 8살짜리 딸이 어른이 사용하려고 구입했는데 적합하지 않습니다. 구매를 후회하고 돈을 돌려받고 싶습니다.,,2017-03-03 00:00:00,2017-03-04 04:00:47,2017-02-13 02:45:53,2017-03-02 12:42:14,2017-03-17,0,17,2017-02-13 02:45:53,2017-03-02 12:42:14,2017-03-17,2017-03-03 00:00:00,2017-03-04 04:00:47,19,1,1,환불/반품,['환불/반품'],-13,예상일 7일+ 전,19,31,중간
0e530f6be154c9d7e7b12f34153b0fc9,,O produto veio faltado o controle da luz de led,제품에 LED 조명 제어가 누락되었습니다.,,2017-04-01 00:00:00,2017-04-10 12:45:10,2017-03-15 22:36:29,2017-03-31 13:49:55,2017-04-13,0,15,2017-03-15 22:36:29,2017-03-31 13:49:55,2017-04-13,2017-04-01 00:00:00,2017-04-10 12:45:10,25,9,9,수량 불일치,['수량 불일치'],-3,예상일 1-3일 전,25,28,중간
9023f19129c14dadfacec1394f255de9,,"O produto não é de boa qualidade.
Estou arrependida em ter adquirido toalhas tão ruins. Estou acostumada com buddemeyer.
Nao recomendo as toalhas citadas.","제품의 품질이 좋지 않습니다.
이런 형편없는 수건을 사서 미안해요. 나는 Buddemeyer에 익숙합니다.
언급된 수건은 추천하지 않습니다.",,2017-09-05 00:00:00,2017-09-06 00:41:10,2017-08-19 00:15:41,2017-09-04 18:07:53,2017-09-13,0,16,2017-08-19 00:15:41,2017-09-04 18:07:53,2017-09-13,2017-09-05 00:00:00,2017-09-06 00:41:10,18,1,1,제품 품질,['제품 품질'],-7,예상일 4-7일 전,18,24,중간
99ebf2356ee846e0509062456a454157,Produto não recebido ,Ainda não recebi o produto ,아직 제품을 받지 못했어요,상품을 받지 못함,2018-05-12 00:00:00,2018-05-13 12:34:17,2018-05-01 21:43:31,2018-05-11 14:38:51,2018-06-01,0,9,2018-05-01 21:43:31,2018-05-11 14:38:51,2018-06-01,2018-05-12 00:00:00,2018-05-13 12:34:17,11,1,1,배송 미수령,['배송 미수령'],-19,예상일 7일+ 전,11,30,중간
014fc889637133d9075190ba873dfc03,,Bom comprei uma capinha Sony xa1 e veio xa1 ultra a película também veio errado,"음, Sony xa1 케이스를 구입했는데 필름과 함께 제공된 xa1 ultra도 잘못 왔습니다.",,2018-01-25 00:00:00,2018-01-30 19:13:26,2018-01-18 14:36:40,2018-01-24 17:13:08,2018-02-02,0,6,2018-01-18 14:36:40,2018-01-24 17:13:08,2018-02-02,2018-01-25 00:00:00,2018-01-30 19:13:26,12,6,5,"수량 불일치, 제품 불일치","['수량 불일치', '제품 불일치']",-3,예상일 1-3일 전,12,14,중간
f30fa14e2b0495b15843f4fa7e1287b1,,O produto não foi recebido,상품을 받지 못했습니다,,2017-03-18 00:00:00,2017-03-20 00:03:09,2017-03-11 00:27:23,2017-03-17 13:22:18,2017-04-10,0,6,2017-03-11 00:27:23,2017-03-17 13:22:18,2017-04-10,2017-03-18 00:00:00,2017-03-20 00:03:09,8,2,2,배송 미수령,['배송 미수령'],-21,예상일 7일+ 전,8,29,중간
a8c403407745aac434946d5058faa6a6,,Nso entregou todos os produtos ,우리는 모든 제품을 배송하지 않았습니다,,2018-02-09 00:00:00,2018-02-10 00:09:56,2018-02-05 02:12:23,2018-02-08 18:42:47,2018-03-01,0,3,2018-02-05 02:12:23,2018-02-08 18:42:47,2018-03-01,2018-02-09 00:00:00,2018-02-10 00:09:56,4,1,1,기타,['기타'],-19,예상일 7일+ 전,4,23,진짜 조급
9a644b0665b05efe4a2f28604a10df23,,Quero a devolução do meu dinheiro.. não recebi a boneca do anúncio!!! Quero devolver o mais rápido .. isso q fizerao é propaganda enganosa,돈 돌려받고 싶어요... 광고에 나온 인형을 못받았어요!!! 최대한 빨리 반품하고 싶은데... 허위광고를 하는군요.,,2017-11-25 00:00:00,2017-11-26 22:47:27,2017-11-18 10:30:47,2017-11-24 21:27:44,2017-12-07,0,6,2017-11-18 10:30:47,2017-11-24 21:27:44,2017-12-07,2017-11-25 00:00:00,2017-11-26 22:47:27,8,2,1,"배송 미수령, 환불/반품","['배송 미수령', '환불/반품']",-11,예상일 7일+ 전,8,18,중간
ab98ff74321e38f5374c79cd84819ec8,,Está faltando um relogio.,시계가 없습니다.,,2018-03-24 00:00:00,2018-03-25 00:20:29,2018-03-16 15:41:04,2018-03-23 13:45:48,2018-04-12,0,6,2018-03-16 15:41:04,2018-03-23 13:45:48,2018-04-12,2018-03-24 00:00:00,2018-03-25 00:20:29,8,1,1,기타,['기타'],-18,예상일 7일+ 전,8,26,중간
2dbc4c66728ea83e323443d858586881,,"Não existe água perfumada no frasco, existe álcool perfumado, não recomendo!","병에 향수가 없고, 향이 나는 알코올이 있어서 추천하지 않습니다!",,2017-06-29 00:00:00,2017-06-29 10:25:58,2017-06-15 15:25:22,2017-06-27 21:10:57,2017-07-13,0,12,2017-06-15 15:25:22,2017-06-27 21:10:57,2017-07-13,2017-06-29 00:00:00,2017-06-29 10:25:58,13,1,0,기타,['기타'],-14,예상일 7일+ 전,13,27,중간
f1ea8b66e6bceacb9d56a84505f36dd1,,"Ainda está no prazo, produto está incompleto",아직 마감 기한이 남아 있어 제품이 불완전합니다.,,2018-03-03 00:00:00,2018-03-03 21:58:54,2018-02-13 18:45:25,2018-03-02 18:29:02,2018-03-13,0,16,2018-02-13 18:45:25,2018-03-02 18:29:02,2018-03-13,2018-03-03 00:00:00,2018-03-03 21:58:54,18,1,0,"배송 미수령, 배송 지연","['배송 미수령', '배송 지연']",-10,예상일 7일+ 전,18,27,중간
c11770b0aaeeaf11800205df9b333d78,Produto com defeito,O produto não dá a voltagem correta impossibilitando o funcionamento do aparelho. ,제품이 올바른 전압을 공급하지 않아 기기 작동이 불가능합니다.,제품 불량,2018-07-28 00:00:00,2018-07-28 17:07:29,2018-07-23 12:09:30,2018-07-27 12:41:44,2018-08-10,0,4,2018-07-23 12:09:30,2018-07-27 12:41:44,2018-08-10,2018-07-28 00:00:00,2018-07-28 17:07:29,5,1,0,기타,['기타'],-13,예상일 7일+ 전,5,17,진짜 조급
afd363f0f987b7f9bf8e2e1b3cb543dd,,"Eram 2 unidades so veio 01 unidade e não veio nota,só se for chegar o outro separado ate agora nada",2개 유닛이 있었는데 01개 유닛이 도착했고 메모가 오지 않았습니다. 다른 유닛이 별도로 도착한 경우에만 지금까지 아무 것도 없었습니다.,,2018-01-05 00:00:00,2018-01-05 23:13:21,2017-12-12 18:20:17,2018-01-04 20:08:40,2018-01-10,0,23,2017-12-12 18:20:17,2018-01-04 20:08:40,2018-01-10,2018-01-05 00:00:00,2018-01-05 23:13:21,24,1,0,"배송 미수령, 수량 불일치, 제품 불일치","['배송 미수령', '수량 불일치', '제품 불일치']",-5,예상일 4-7일 전,24,28,중간
a29c25c2c9c3100daf48a25880312c23,Insatisfação ,Meu produto veio faltando com 5 quantidades e apenas recebi 4 e ninguém me atende no sac ou me da alguma satisfação ,내 제품이 5개 누락된 상태로 도착했는데 4개만 받았는데 가방 안에 아무도 대답하지 않거나 어떤 만족도 주지 않습니다.,불만,2018-08-09 00:00:00,2018-08-09 23:08:15,2018-08-01 02:02:28,2018-08-08 18:58:43,2018-08-27,0,7,2018-08-01 02:02:28,2018-08-08 18:58:43,2018-08-27,2018-08-09 00:00:00,2018-08-09 23:08:15,8,1,0,"수량 불일치, 고객 응대","['수량 불일치', '고객 응대']",-18,예상일 7일+ 전,8,25,중간
171d4e3d9d9ef65b03328734b287170b,,A cor do produto no site é mais claro que o produto físico! Parece ter diferença no tipo de tecido!!,홈페이지 제품 색상이 실제 제품보다 연한 색상이에요! 원단의 종류에 따라 차이가 있는 것 같아요!!,,2017-04-11 00:00:00,2017-04-12 18:14:14,2017-03-27 20:23:54,2017-04-10 16:17:56,2017-04-25,0,13,2017-03-27 20:23:54,2017-04-10 16:17:56,2017-04-25,2017-04-11 00:00:00,2017-04-12 18:14:14,15,2,1,기타,['기타'],-13,예상일 7일+ 전,15,28,중간
35642e42741af129914f2cd0ab468289,Faltou atualização,O produto foi entregue porém a atualização do status de onde ele estava ou se já tinha sido enviado não aconteceu. Recebi mas de surpresa pq o app não me atualizou de nada sobre o status da compra,"상품이 배송되었으나 상품이 어디에 있었는지, 이미 발송되었는지에 대한 상태 업데이트가 발생하지 않았습니다. 앱에서 구매 상태를 업데이트하지 않아서 깜짝 놀랐습니다.",업데이트 누락,2018-08-28 00:00:00,2018-08-29 02:32:36,2018-08-14 18:58:59,2018-08-27 23:31:57,2018-08-31,0,13,2018-08-14 18:58:59,2018-08-27 23:31:57,2018-08-31,2018-08-28 00:00:00,2018-08-29 02:32:36,14,1,1,기타,['기타'],-2,예상일 1-3일 전,14,16,중간
226975521c585d7bb98996f83ccdde59,,Comprei o produto com a data de validade ate 2019 veio 2018,유통기한이 2019년인 제품을 구매했는데 2018년으로 왔어요,,2017-07-06 00:00:00,2017-07-07 13:10:45,2017-06-26 16:15:10,2017-07-05 18:05:35,2017-07-18,0,9,2017-06-26 16:15:10,2017-07-05 18:05:35,2017-07-18,2017-07-06 00:00:00,2017-07-07 13:10:45,10,1,1,배송 지연,['배송 지연'],-11,예상일 7일+ 전,10,21,중간
ad4f45ebcf8664ef5e1bb5073359f9f1,,Eu comprei o pendente na cor AMARELO e ele veio inox.,펜던트를 YELLOW로 구입했는데 스테인레스 스틸로 왔습니다.,,2017-08-02 00:00:00,2017-08-03 00:46:06,2017-07-19 14:44:05,2017-08-01 18:52:22,2017-08-17,0,13,2017-07-19 14:44:05,2017-08-01 18:52:22,2017-08-17,2017-08-02 00:00:00,2017-08-03 00:46:06,14,1,1,기타,['기타'],-14,예상일 7일+ 전,14,28,중간
3afc0f9406e119df79d4b5ea3b236712,,Preciso entrar em contato com vcs urgente.,급하게 연락해야 해요.,,2017-10-21 00:00:00,2017-10-22 21:57:27,2017-10-14 16:26:11,2017-10-20 20:43:30,2017-11-08,0,6,2017-10-14 16:26:11,2017-10-20 20:43:30,2017-11-08,2017-10-21 00:00:00,2017-10-22 21:57:27,8,2,1,고객 응대,['고객 응대'],-17,예상일 7일+ 전,8,24,중간
f74be888995a543e2047e942e08a9960,,"Só veio uma capa comprei 3 aí paguei. Mais de 100 reais por uma capa
",커버는 한개만 왔는데 3개 구매하고 결제했어요. 표지당 100레알 이상,,2017-04-11 00:00:00,2017-04-14 11:02:46,2017-03-25 09:03:09,2017-04-10 23:52:47,2017-04-27,0,16,2017-03-25 09:03:09,2017-04-10 23:52:47,2017-04-27,2017-04-11 00:00:00,2017-04-14 11:02:46,20,3,3,수량 불일치,['수량 불일치'],-13,예상일 7일+ 전,20,32,중간
8210bb31459a84e6b7e5c42367d1c127,Quantidade incompleta ,"A propaganda é uma caixa com três pipetas, mas me enviaram apenas uma pipeta. ",광고에는 피펫 3개가 들어 있는 상자에 대한 광고가 있는데 피펫은 1개만 보냈습니다.,불완전한 수량,2018-06-25 00:00:00,2018-06-25 23:49:35,2018-06-13 22:45:42,2018-06-24 12:36:34,2018-07-12,0,10,2018-06-13 22:45:42,2018-06-24 12:36:34,2018-07-12,2018-06-25 00:00:00,2018-06-25 23:49:35,12,1,0,수량 불일치,['수량 불일치'],-17,예상일 7일+ 전,12,28,중간
1a5303d4c0d2c69405f74c3c005a5ea4,,"Comprei um kit, carrinho, bebê conforto e base para o bebê conforto, só foram entregue o bebê conforto e a base, no status do meu pedido está como si a mercadoria, ""kit, tivesse sido entregue.","아기의 편안함을 위해 키트, 유모차, 베이비 컴포트 및 베이스를 구입했는데, 베이비 컴포트와 베이스만 배송되었습니다. 주문 상태에 상품이 ""키트가 배송되었습니다.""라고 표시되어 있습니다.",,2018-01-11 00:00:00,2018-01-12 00:40:57,2018-01-03 13:15:09,2018-01-10 19:58:48,2018-01-26,0,7,2018-01-03 13:15:09,2018-01-10 19:58:48,2018-01-26,2018-01-11 00:00:00,2018-01-12 00:40:57,8,1,1,배송 미수령,['배송 미수령'],-14,예상일 7일+ 전,8,22,중간
c41deac864c11ed028c447061d233e3b,,"Pedido com entrega parcelada
Ainda não recebi o outro produto
paguei dois fretes em um pedido
A compra foi feita por Lourdes Marli Barichello Conceição para o meu neto mateus, menor de idade.Pai re","할부배송으로 주문하세요
아직 다른 제품은 못받았어요
한 번의 주문에 두 번의 배송비를 지불했습니다
미성년자인 내 손자 Matthew를 위해 Lourdes Marli Barichello Conceição가 구매했습니다.",,2017-10-15 01:00:00,2017-10-17 15:18:04,2017-10-08 16:09:30,2017-10-14 15:10:20,2017-11-14,0,5,2017-10-08 16:09:30,2017-10-14 15:10:20,2017-11-14,2017-10-15 01:00:00,2017-10-17 15:18:04,8,3,2,"배송 미수령, 제품 불일치","['배송 미수령', '제품 불일치']",-28,예상일 7일+ 전,8,36,중간
cb40a144b2a39d4d5111f04b9a57ca92,PRODUTO CHEGOU C AVARIAS,Até o momento ninguém retornou minha solicitação de reembolso pois a película veio quebrada !!!,필름이 파손되었기 때문에 지금까지 아무도 내 환불 요청을 반환하지 않았습니다!!!,제품이 손상되어 도착함,2018-05-04 00:00:00,2018-05-08 11:27:34,2018-04-17 00:32:13,2018-05-03 12:12:27,2018-05-21,0,16,2018-04-17 00:32:13,2018-05-03 12:12:27,2018-05-21,2018-05-04 00:00:00,2018-05-08 11:27:34,21,4,4,"배송 미수령, 제품 품질, 고객 응대, 환불/반품","['배송 미수령', '제품 품질', '고객 응대', '환불/반품']",-13,예상일 7일+ 전,21,33,중간
5b170e2ca414dba1a026afb280420501,Produto com defeito,"Ao ligar o farol uma das lampadas da uma leve oscilada e as vezes apaga sozinha e depois acende novamente , já troquei de lado as lampadas e o problema persiste.",헤드라이트를 켤 때 전구 중 하나가 약간 깜박이고 때로는 저절로 꺼졌다가 다시 켜집니다. 이미 전구를 교체했는데 문제가 지속됩니다.,제품 불량,2018-08-08 00:00:00,2018-08-09 21:48:57,2018-07-25 06:18:20,2018-08-07 16:38:51,2018-08-15,0,13,2018-07-25 06:18:20,2018-08-07 16:38:51,2018-08-15,2018-08-08 00:00:00,2018-08-09 21:48:57,15,2,1,제품 품질,['제품 품질'],-6,예상일 4-7일 전,15,20,중간
a9506e4af5c19ca12362961efdefb20d,,"produto não correspondeu as expectativas.
não funciona ... ","제품이 기대에 미치지 못했습니다.
작동하지 않습니다 ...",,2017-02-04 00:00:00,2017-02-04 19:26:57,2017-01-25 22:16:53,2017-02-02 10:29:01,2017-03-02,0,7,2017-01-25 22:16:53,2017-02-02 10:29:01,2017-03-02,2017-02-04 00:00:00,2017-02-04 19:26:57,9,2,0,"배송 미수령, 제품 품질","['배송 미수령', '제품 품질']",-26,예상일 7일+ 전,9,35,중간
1330176f6500125ff6e8e10922fb714c,,"A película de vidro veio riscada e sem o plástico 2 de proteção e a capa do J7 muito larga.
A película do A6 levanta as bordas não dá para usar junto com a capa protetora.","유리 필름이 긁혔고 보호 플라스틱이 없으면 2와 J7 커버가 매우 넓습니다.
A6 필름은 가장자리가 올라가므로 보호 커버와 함께 사용할 수 없습니다.",,2017-10-22 00:00:00,2017-10-27 14:41:10,2017-10-18 23:24:58,2017-10-21 17:34:44,2017-10-30,0,2,2017-10-18 23:24:58,2017-10-21 17:34:44,2017-10-30,2017-10-22 00:00:00,2017-10-27 14:41:10,8,5,5,수량 불일치,['수량 불일치'],-3,예상일 1-3일 전,8,11,중간
6616fa4c89b8bf2a7e17271cdc542fca,Faluana receber um produt,"Não recebi a arandela, apenas os números. Gostaria de saber quando vou receber pois estou precisando urgente. ",벽등은 안받았고 숫자만 받았어요. 급하게 필요해서 언제 받을 수 있는지 알고 싶습니다.,팔루아나 제품 받기,2018-08-29 00:00:00,2018-08-31 15:20:05,2018-08-17 20:47:06,2018-08-28 16:09:37,2018-09-25,0,10,2018-08-17 20:47:06,2018-08-28 16:09:37,2018-09-25,2018-08-29 00:00:00,2018-08-31 15:20:05,13,2,2,기타,['기타'],-25,예상일 7일+ 전,13,38,중간
47960ca020072a5fa5a8371f0efead69,,nao sei nao recebi,제가 못 받았는지 모르겠네요,,2017-04-11 00:00:00,2017-04-13 13:42:57,2017-04-05 12:04:57,2017-04-10 12:00:01,2017-04-26,0,4,2017-04-05 12:04:57,2017-04-10 12:00:01,2017-04-26,2017-04-11 00:00:00,2017-04-13 13:42:57,8,3,2,기타,['기타'],-13,예상일 7일+ 전,8,20,중간
558269f572e3a3884ce996dc0d4f1426,,"Já recebi todas as outras, menos a vermelha, aguardando resposta suas. ",빨간색을 제외한 나머지는 이미 모두 받았고 귀하의 답변을 기다리고 있습니다.,,2017-08-08 00:00:00,2017-08-09 14:35:37,2017-07-30 22:52:29,2017-08-07 22:22:13,2017-08-18,0,7,2017-07-30 22:52:29,2017-08-07 22:22:13,2017-08-18,2017-08-08 00:00:00,2017-08-09 14:35:37,9,1,1,"배송 미수령, 고객 응대","['배송 미수령', '고객 응대']",-9,예상일 7일+ 전,9,18,중간
1adbc05f8bb9f7f40e1566992a9b5e8d,Veio faltando o carregado,Veio tudo bem embalado antes do prazo mas veio faltando o carregador ,모든 것이 예정보다 일찍 잘 포장되어 왔지만 충전기가 없었습니다.,충전기가 없어졌어요,2018-08-23 00:00:00,2018-08-24 01:01:33,2018-08-19 09:35:34,2018-08-22 14:05:05,2018-08-27,0,3,2018-08-19 09:35:34,2018-08-22 14:05:05,2018-08-27,2018-08-23 00:00:00,2018-08-24 01:01:33,4,1,1,기타,['기타'],-3,예상일 1-3일 전,4,7,unknown
3679e0339c071380b211099f6dfb8729,,"O prazo de entrega foi de 28 dias. Chegou antes do prazo, mas demorou 3 semanas entre a compra e a chegada. ",배송기간은 28일이었습니다. 예정보다 빨리 도착했지만 구매부터 도착까지 3주가 걸렸습니다.,,2017-07-14 00:00:00,2017-07-16 11:06:37,2017-06-14 22:20:35,2017-07-13 21:27:30,2017-07-25,0,28,2017-06-14 22:20:35,2017-07-13 21:27:30,2017-07-25,2017-07-14 00:00:00,2017-07-16 11:06:37,31,2,2,기타,['기타'],-9,예상일 7일+ 전,31,40,정당한 불만
58fc7929e8fb79aa684a3334b80b757a,Produto com sabor trocado,"Não foi o sabor que fiz o pedido 
Fiz pedido de sabor CHOCOLATE
E veio sabor BAUNILHA
Fiquei muito chateado não conferi o sabor antes de abrir pensei que pudesse confiar em vcs.
","내가 주문한 맛이 아니었는데 
초콜렛맛으로 주문했어요
그리고 바닐라맛이 나왔어요
매우 속상했고, 개봉하기 전에 맛을 확인하지 않았으니 믿을 수 있을 거라 생각했습니다.",맛이 변경된 제품,2018-08-10 00:00:00,2018-08-10 19:01:53,2018-07-28 13:14:25,2018-08-10 02:10:39,2018-08-24,0,12,2018-07-28 13:14:25,2018-08-10 02:10:39,2018-08-24,2018-08-10 00:00:00,2018-08-10 19:01:53,13,0,0,기타,['기타'],-14,예상일 7일+ 전,13,26,중간
3fa6a4cd68d1e2c5df53b8ba3226c787,,Solicitei devolução! No site marcava um tamanho e veio menor.,환불요청했어요! 웹사이트에 크기가 표시되어 있었는데 더 작아졌습니다.,,2018-02-17 00:00:00,2018-02-18 08:54:12,2018-02-03 09:26:20,2018-02-16 21:25:06,2018-03-05,0,13,2018-02-03 09:26:20,2018-02-16 21:25:06,2018-03-05,2018-02-17 00:00:00,2018-02-18 08:54:12,14,1,1,환불/반품,['환불/반품'],-15,예상일 7일+ 전,14,29,중간
34cb1fc28cf67c101ee4d59b0c18da33,Produto errado,A ducha que comprei é o modelo com o desviador flexível. A ducha entregue veio SEM o desviador flexivel. Como devo proceder?,제가 구입한 샤워기는 플렉서블 전환기가 있는 모델입니다. 제공된 샤워기는 유연한 전환 장치 없이 제공되었습니다. 어떻게 진행해야 하나요?,잘못된 제품,2018-06-21 00:00:00,2018-06-21 23:00:49,2018-06-10 21:54:01,2018-06-20 18:56:55,2018-06-29,0,9,2018-06-10 21:54:01,2018-06-20 18:56:55,2018-06-29,2018-06-21 00:00:00,2018-06-21 23:00:49,11,1,0,수량 불일치,['수량 불일치'],-8,예상일 7일+ 전,11,18,중간
248ecd132184e324749f7a4d42724ef0,Produto não foi entregue,Produto não foi entregue,제품이 배송되지 않았습니다,제품이 배송되지 않았습니다,2018-08-25 00:00:00,2018-08-27 14:04:16,2018-08-17 18:10:22,2018-08-24 20:56:42,2018-08-29,0,7,2018-08-17 18:10:22,2018-08-24 20:56:42,2018-08-29,2018-08-25 00:00:00,2018-08-27 14:04:16,9,2,2,배송 미수령,['배송 미수령'],-2,예상일 1-3일 전,9,11,중간
ba97c57ecadaf7dafa0a372f38210d0c,,"Comprei um produto e recebi outro. Já solicitei a devolução e estorno do pagamento, porém ainda não tive resposta. 
",한 제품을 구매하고 다른 제품을 받았습니다. 이미 환불 및 환불을 요청했는데 아직 답변을 받지 못했습니다.,,2017-07-08 00:00:00,2017-07-13 19:59:23,2017-07-05 20:07:33,2017-07-07 19:15:21,2017-07-18,0,1,2017-07-05 20:07:33,2017-07-07 19:15:21,2017-07-18,2017-07-08 00:00:00,2017-07-13 19:59:23,7,6,5,"배송 미수령, 제품 불일치, 고객 응대, 환불/반품","['배송 미수령', '제품 불일치', '고객 응대', '환불/반품']",-5,예상일 4-7일 전,7,12,unknown
8109255ed5f9ea90f254fa8c5d80bde0,,"Dos itens citados recebi apenas o suporte para presunto, os guardanapos ainda não foram entregues!!!","언급된 상품 중 햄홀더만 받았고, 냅킨은 아직 배송이 안됐네요!!!",,2018-04-07 00:00:00,2018-04-08 03:54:09,2018-03-26 13:02:31,2018-04-06 23:12:49,2018-05-14,0,11,2018-03-26 13:02:31,2018-04-06 23:12:49,2018-05-14,2018-04-07 00:00:00,2018-04-08 03:54:09,12,1,1,배송 미수령,['배송 미수령'],-36,예상일 7일+ 전,12,48,중간
